CustomerID,DOB,Gender,Provider,AcquiredDate
1826,12-02-1995,female,BSNL Mobile,19-02-2016
1827,NULL,NULL,,19-02-2016
1828, ,Male,Vodafone IN,19-02-2016
1829,NULL,NULL,Vodafone IN,19-02-2016
1830,NULL,NULL,!dea,19-02-2016
1831,NULL,NULL,,19-02-2016
1832,NULL,NULL,tata,19-02-2016
1833,NULL,NULL,airtel,19-02-2016
1834,NULL,NULL,Idea,19-02-2016
1835, ,Male,,19-02-2016
1836,NULL,NULL,!dea,19-02-2016
1837,04/15/1999,male,Reliance,19-02-2016
1838,NULL,NULL,VODAFONEIN,19-02-2016
1839,03/15/1993,male,TATA DOCOMO,19-02-2016
1840,NULL,NULL,IDEA,19-02-2016
1841, ,Male,Reliance,19-02-2016
1842,NULL,NULL,IDEA,19-02-2016
1843,NULL,NULL,,19-02-2016
1844, ,Female,TATA DOCOMO,19-02-2016
1845, ,Male,AIRCEL,19-02-2016
1846, ,Male,IND airtel,19-02-2016
1847,07/26/1987,male,£airtel,19-02-2016
1848,NULL,NULL,IND airtel,19-02-2016
1849, ,Male,Vodafone IN,19-02-2016
1850,03/22/1975,male,Airtel,19-02-2016
1851,NULL,NULL,Vodafone IN,19-02-2016
1852,NULL,NULL,AirTel,19-02-2016
1853,NULL,NULL,Vodafone IN,19-02-2016
1854,NULL,NULL,Reliance,19-02-2016
1855,NULL,NULL,airtel,19-02-2016
1856,NULL,NULL,airtel,19-02-2016
1857,06/17/1994,male,Reliance,19-02-2016
1858,11/27/1993,male,Airtel,19-02-2016
1859,NULL,NULL,,19-02-2016
1860,NULL,NULL,Vodafone IN,19-02-2016
1861,NULL,NULL,Vodafone,19-02-2016
1862,NULL,NULL,TATA DOCOMO,19-02-2016
1863,NULL,NULL,IDEA,19-02-2016
1864,10-03-1994,female,Vodafone IN,19-02-2016
1865, ,Male,Vodafone IN,19-02-2016
1866,11-11-1984,male,airtel,19-02-2016
1867,NULL,NULL,airtel,19-02-2016
1868, ,Male,,19-02-2016
1869,11/24/1990,male,Reliance,19-02-2016
1870,NULL,NULL,TELENOR,19-02-2016
1871,09/23/1989,male,Cellone,20-02-2016
1872,NULL,NULL,Vodafone IN,20-02-2016
1873,NULL,NULL,AirTel,20-02-2016
1874,NULL,NULL,IDEA,20-02-2016
1875,11/25/1990,male,Reliance,20-02-2016
1876,09-10-1953,male,IDEA,20-02-2016
1877,NULL,NULL,IND airtel,20-02-2016
1878, ,Male,IDEA,20-02-2016
1879,NULL,NULL,Vodafone IN,20-02-2016
1880, ,Male,Aircel,20-02-2016
1881,NULL,NULL,IDEA,20-02-2016
1882,NULL,NULL,Idea,20-02-2016
1883,NULL,NULL,airtel,20-02-2016
1884,NULL,NULL,Reliance,20-02-2016
1885, ,Male,,20-02-2016
1886, ,Female,Airtel,20-02-2016
1887,NULL,NULL,Airtel,20-02-2016
1888, ,Male,Aircel Bihar,20-02-2016
1889,NULL,NULL,Vodafone IN,20-02-2016
1890,NULL,NULL,Dolphin,20-02-2016
1891,01-12-1994,male,airtel,20-02-2016
1892,07/28/1988,male,TATA DOCOMO,20-02-2016
1893,NULL,NULL,Airtel,20-02-2016
1894,NULL,NULL,AirTel,20-02-2016
1895, ,Male,BSNL MOBILE,20-02-2016
1896, ,Male,airtel,20-02-2016
1897,11/20/1992,male,AIRTEL,20-02-2016
1898,0000-08-20,Male,airtel,20-02-2016
1899,NULL,NULL,VODAFONE IN,20-02-2016
1900, ,Male,CellOne,20-02-2016
1901, ,Male,Reliance,20-02-2016
1902,NULL,NULL,Airtel,20-02-2016
1903,NULL,NULL,airtel,20-02-2016
1904,08/21/1991,male,Vodafone M.P.,20-02-2016
1905,NULL,NULL,,20-02-2016
1906,02/13/1993,male,uninor,20-02-2016
1907, ,Male,TATA DOCOMO,20-02-2016
1908,NULL,NULL,TATA DOCOMO,20-02-2016
1909,NULL,NULL,IDEA,20-02-2016
1910,10-02-1991,male,Vodafone IN,20-02-2016
1911,11/26/1996,male,airtel,20-02-2016
1912, ,Male,IDEA,20-02-2016
1913, ,Male,Reliance,20-02-2016
1914, ,Male,Vodafone IN,20-02-2016
1915,NULL,NULL,Vodafone IN,20-02-2016
1916,NULL,NULL,AIRCEL,20-02-2016
1917,NULL,NULL,Airtel,20-02-2016
1918,NULL,NULL,Vodafone IN,20-02-2016
1919,NULL,NULL,airtel,20-02-2016
1920, ,Male,Vodafone IN,20-02-2016
1921, ,Male,IND airtel,20-02-2016
1922, ,Male,Airtel,20-02-2016
1923,NULL,NULL,airtel,20-02-2016
1924,NULL,NULL,airtel,20-02-2016
1925,0000-04-23,Male,airtel,20-02-2016
1926,08/15/1996,male,IND airtel,20-02-2016
1927, ,Male,null,20-02-2016
1928, ,Male,T-Mobile,20-02-2016
1929,NULL,NULL,Vodafone IN,20-02-2016
1930,NULL,NULL,Vodafone Mumbai,20-02-2016
1931, ,Male,AIRCEL,20-02-2016
1932,01-01-1993,male,Idea Cellular,20-02-2016
1933,NULL,NULL,!dea,20-02-2016
1934,08-10-1991,male,Vodafone IN,20-02-2016
1935,NULL,NULL,Vodafone IN,20-02-2016
1936,01-05-1998,male,!dea,20-02-2016
1937,05/28/1995,male,TATA DOCOMO,20-02-2016
1938,01/19/1995,male,AIRCEL,20-02-2016
1939,NULL,NULL,VODAFONE IN,20-02-2016
1940,NULL,NULL,IDEA,20-02-2016
1941,NULL,NULL,AIRCEL,20-02-2016
1942, ,Male,TATA DOCOMO,20-02-2016
1943,NULL,NULL,,20-02-2016
1944,NULL,NULL,IDEA,20-02-2016
1945,10-05-1994,male,AIRCEL,20-02-2016
1946,12/31/1996,male,!dea,20-02-2016
1947,NULL,NULL,TATA DOCOMO,20-02-2016
1948, ,Male,AIRCEL,20-02-2016
1949, ,Male,airtel,20-02-2016
1950, ,Male,Reliance,20-02-2016
1951,NULL,NULL,Vodafone,20-02-2016
1952,NULL,NULL,Vodafone IN,20-02-2016
1953, ,Male,Reliance,20-02-2016
1954,NULL,NULL,!dea,20-02-2016
1955,08/20/1999,male,IND airtel,20-02-2016
1956,10/20/1995,male,VODAFONE IN,20-02-2016
1957,NULL,NULL,airtel,20-02-2016
1958,10/26/1990,male,,20-02-2016
1959,NULL,NULL,IDEA,21-02-2016
1960,NULL,NULL,!dea,21-02-2016
1961, ,Male,Airtel,21-02-2016
1962, ,Male,airtel,21-02-2016
1963,NULL,NULL,AirTel,21-02-2016
1964,NULL,NULL,airtel,21-02-2016
1965,NULL,NULL,Aircel,21-02-2016
1966,09/26/1991,male,AirTel,21-02-2016
1967,NULL,NULL,,21-02-2016
1968,08/13/1994,male,Vodafone IN,21-02-2016
1969,11-11-1992,male,IDEA,21-02-2016
1970,01/18/1988,male,IDEA,21-02-2016
1971,NULL,NULL,Airtel,21-02-2016
1972, ,Male,,21-02-2016
1973,10/18/1997,male,Airtel Maharashtra,21-02-2016
1974,NULL,NULL,!dea,21-02-2016
1975,NULL,NULL,Airtel,21-02-2016
1976, ,Male,VODAFONE IN,21-02-2016
1977, ,Male,T-Mobile,21-02-2016
1978, ,Male,IDEA,21-02-2016
1979,NULL,NULL,IND AirTel,21-02-2016
1980,NULL,NULL,airtel,21-02-2016
1981,NULL,NULL,Vodafone IN,21-02-2016
1982,0000-01-20,Male,TATA DOCOMO,21-02-2016
1983,01/27/1984,male,IDEA,21-02-2016
1984,NULL,NULL,Vodafone IN,21-02-2016
1985, ,Male,IDEA,21-02-2016
1986,NULL,NULL,Aircel,21-02-2016
1987,NULL,NULL,Aircel,21-02-2016
1988,NULL,NULL,Vodafone Punjab,21-02-2016
1989,NULL,NULL,IDEA,21-02-2016
1990, ,Male,!DEA-H,21-02-2016
1991, ,Male,AirTel,21-02-2016
1992,NULL,NULL,Vodafone IN,21-02-2016
1993, ,Male,IDEA,21-02-2016
1994,02/28/1983,male,VODAFONE IN,21-02-2016
1995,NULL,NULL,Hutch,21-02-2016
1996,06/20/1987,male,IDEA,21-02-2016
1997,NULL,NULL,40410,21-02-2016
1998,NULL,NULL,!dea,21-02-2016
1999,NULL,NULL,IDEA,21-02-2016
2000,NULL,NULL,!dea,21-02-2016
2001,NULL,NULL,Aircel,21-02-2016
2002,07-11-1987,male,Vodafone IN,21-02-2016
2003, ,Male,Aircel,21-02-2016
2004,NULL,NULL,VODAFONE IN,21-02-2016
2005, ,Male,VODAFONE IN,21-02-2016
2006,09/24/1995,male,!dea,21-02-2016
2007,NULL,NULL,Reliance,21-02-2016
2008,NULL,NULL,Vodafone IN,21-02-2016
2009,NULL,NULL,Vodafone IN,21-02-2016
2010,NULL,NULL,AIRCEL,21-02-2016
2011,NULL,NULL,Vodafone,21-02-2016
2012,NULL,NULL,Vodafone IN,21-02-2016
2013,NULL,NULL,airtel,22-02-2016
2014,04/22/1995,male,TATA,22-02-2016
2015,NULL,NULL,CellOne,22-02-2016
2016,06-06-1969,male,TATA DOCOMO,22-02-2016
2017,NULL,NULL,TATA DOCOMO,22-02-2016
2018,NULL,NULL,TATA DOCOMO,22-02-2016
2019,NULL,NULL,TATA DOCOMO,22-02-2016
2020,09/21/1964,male,AT&T,22-02-2016
2021,NULL,NULL,Reliance,22-02-2016
2022,NULL,NULL,Vodafone IN,22-02-2016
2023,10-09-1989,male,TATA DOCOMO,22-02-2016
2024,08/25/1985,male,RELIANCE,22-02-2016
2025,NULL,NULL,Vodafone,22-02-2016
2026,16-11-1995,Male,Vodafone IN,22-02-2016
2027,NULL,NULL,Airtel,22-02-2016
2028,NULL,NULL,IDEA,22-02-2016
2029,07/17/1994,male,TATA DOCOMO,22-02-2016
2030,NULL,NULL,Idea,22-02-2016
2031,11-02-1995,male,TATA DOCOMO,22-02-2016
2032,NULL,NULL,TATA DOCOMO,22-02-2016
2033,NULL,NULL,Vodafone IN,22-02-2016
2034, ,Male,CellOne,22-02-2016
2035,NULL,NULL,BSNL MOBILE,22-02-2016
2036,NULL,NULL,AirTel,22-02-2016
2037,04-03-1988,male,VODAFONE IN,22-02-2016
2038,NULL,NULL,IN-DOLPHIN,22-02-2016
2039,12-10-1993,male,BSNL,22-02-2016
2040,NULL,NULL,airtel,22-02-2016
2041,09/29/1991,male,Airtel,22-02-2016
2042,NULL,NULL,Vodafone IN,22-02-2016
2043,11/25/1996,male,Idea,22-02-2016
2044, ,Male,airtel,22-02-2016
2045,NULL,NULL,IDEA,22-02-2016
2046,NULL,NULL,VODAFONE IN,22-02-2016
2047,NULL,NULL,Vodafone IN,22-02-2016
2048,NULL,NULL,Airtel,22-02-2016
2049,NULL,NULL,Vodafone IN,22-02-2016
2050,12-06-1994,male,airtel,22-02-2016
2051,NULL,NULL,BSNL MOBILE,22-02-2016
2052,NULL,NULL,TATA DOCOMO,22-02-2016
2053,10/29/1988,female,TATA DOCOMO,22-02-2016
2054, ,Male,TELENOR,22-02-2016
2055, ,Male,Reliance,22-02-2016
2056, ,Male,TATA DOCOMO,22-02-2016
2057,01-12-1991,male,Reliance,22-02-2016
2058,01/16/1996,male,IDEA,22-02-2016
2059, ,Male,Cellone Maharashtra,22-02-2016
2060,NULL,NULL,Vodafone IN,22-02-2016
2061,NULL,NULL,,22-02-2016
2062,06/13/1995,male,Airtel,22-02-2016
2063, ,Male,Reliance,22-02-2016
2064,03/21/1988,male,Idea,22-02-2016
2065,05/23/1989,male,IDEA,22-02-2016
2066, ,Male,Vodafone,22-02-2016
2067,07/28/1992,male,,22-02-2016
2068,NULL,NULL,TATA DOCOMO,22-02-2016
2069,NULL,NULL,TATA DOCOMO,22-02-2016
2070,02/24/1997,male,!DEA-H,22-02-2016
2071,08-02-1990,male,!dea,22-02-2016
2072,12-07-1988,male,AIRCEL,23-02-2016
2073, ,Male,Reliance,23-02-2016
2074, ,Male,Idea,23-02-2016
2075,NULL,NULL,Vodafone IN,23-02-2016
2076, ,Male,BSNL Mobile,23-02-2016
2077,10-03-1994,male,Vodafone IN,23-02-2016
2078, ,Male,!dea,23-02-2016
2079, ,Male,uninor,23-02-2016
2080,NULL,NULL,MetroPCS,23-02-2016
2081, ,Male,Airtel,23-02-2016
2082,NULL,NULL,Vodafone IN,23-02-2016
2083,10-03-1996,male,Vodafone IN,23-02-2016
2084, ,Male,!dea,23-02-2016
2085,01/19/1995,male,Vodafone IN,23-02-2016
2086,05/19/1985,male,VODAFONE IN,23-02-2016
2087,06/21/1985,male,TATA DOCOMO,23-02-2016
2088,12/27/1991,male,Vodafone IN,23-02-2016
2089,NULL,NULL,airtel,23-02-2016
2090, ,Male,IDEA,23-02-2016
2091, ,Male,AIRCEL,23-02-2016
2092,NULL,NULL,!dea,23-02-2016
2093,03/15/1994,male,,23-02-2016
2094, ,Female,VODAFONE IN,23-02-2016
2095,NULL,NULL,airtel,23-02-2016
2096,04-04-1997,male,,23-02-2016
2097,NULL,NULL,Vodafone IN,23-02-2016
2098,NULL,NULL,IDEA,23-02-2016
2099, ,Male,T-Mobile,23-02-2016
2100,07/16/1994,male,airtel,23-02-2016
2101,NULL,NULL,Vodafone IN,23-02-2016
2102,NULL,NULL,airtel,23-02-2016
2103, ,Male,IND AIRTEL,23-02-2016
2104,NULL,NULL,VODAFONE IN,23-02-2016
2105,NULL,NULL,Vodafone IN,23-02-2016
2106,NULL,NULL,Vodafone IN,23-02-2016
2107,12/13/1970,male,Vodafone,23-02-2016
2108, ,Female,IDEA,23-02-2016
2109,11-11-2000,male,Vodafone IN,23-02-2016
2110,NULL,NULL,Cellone Karnataka,23-02-2016
2111,07-04-1975,male,TATA DOCOMO,23-02-2016
2112,NULL,NULL,airtel,23-02-2016
2113,NULL,NULL,Vodafone IN,23-02-2016
2114,01-01-1992,male,Reliance,23-02-2016
2115,NULL,NULL,MetroPCS,23-02-2016
2116,NULL,NULL,airtel,23-02-2016
2117, ,Male,AirTel,23-02-2016
2118,09/15/1986,male,VODAFONEIN,23-02-2016
2119, ,Male,Cellone Maharashtra,23-02-2016
2120,NULL,NULL,tata,23-02-2016
2121,NULL,NULL,Vodafone In,23-02-2016
2122,NULL,NULL,!dea,24-02-2016
2123, ,Male,Verizon Wireless,24-02-2016
2124,NULL,NULL,!dea,24-02-2016
2125,NULL,NULL,Reliance,24-02-2016
2126,NULL,NULL,IND airtel,24-02-2016
2127, ,Male,TATA DOCOMO,24-02-2016
2128,01-10-1996,male,Aircel,24-02-2016
2129,01/31/1997,male,Vodafone IN,24-02-2016
2130,02-02-1996,male,AIRCEL,24-02-2016
2131,0000-09-07,Male,Airtel A.P.,24-02-2016
2132,NULL,NULL,Vodafone IN,24-02-2016
2133,NULL,NULL,airtel,24-02-2016
2134,NULL,NULL,Aircel,24-02-2016
2135,NULL,NULL,,24-02-2016
2136, ,Male,Aircel,24-02-2016
2137,01-06-1997,male,VODAFONE IN,24-02-2016
2138,NULL,NULL,Vodafone IN,24-02-2016
2139,09/27/1991,male,TATA DOCOMO,24-02-2016
2140,NULL,NULL,AIRCEL,24-02-2016
2141,NULL,NULL,TATA DOCOMO,24-02-2016
2142,11/30/1990,male,Idea,24-02-2016
2143,07-10-1994,male,airtel,24-02-2016
2144,NULL,NULL,Airtel,24-02-2016
2145,02-05-1999,male,IDEA,24-02-2016
2146,NULL,NULL,IDEA,24-02-2016
2147,11-05-1991,male,VODAFONE IN,24-02-2016
2148,NULL,NULL,TATA DOCOMO,24-02-2016
2149,NULL,NULL,Airtel,24-02-2016
2150,NULL,NULL,IDEA,24-02-2016
2151,NULL,NULL,Airtel,24-02-2016
2152,03-10-1989,male,Vodafone,24-02-2016
2153,NULL,NULL,!dea,24-02-2016
2154,05/20/1995,male,VODAFONE IN,24-02-2016
2155,NULL,NULL,airtel,24-02-2016
2156, ,Female,Vodafone IN,24-02-2016
2157,NULL,NULL,airtel,24-02-2016
2158,11-02-1995,male,Aircel,24-02-2016
2159,01-01-1997,male,Vodafone IN,24-02-2016
2160,01-04-1997,male,TATA DOCOMO,24-02-2016
2161,12/27/1990,male,Reliance,24-02-2016
2162,NULL,NULL,VODAFONE IN,24-02-2016
2163,NULL,NULL,Airtel,25-02-2016
2164,NULL,NULL,AIRCEL,25-02-2016
2165,06/25/2000,male,airtel,25-02-2016
2166,NULL,NULL,AirTel,25-02-2016
2167,07-11-1994,male,Airtel,25-02-2016
2168,NULL,NULL,TATA DOCOMO,25-02-2016
2169,06/25/1992,male,Vodafone IN,25-02-2016
2170,11-04-1993,male,Vodafone IN,25-02-2016
2171, ,Male,AIRCEL,25-02-2016
2172,10-04-1979,male,airtel,25-02-2016
2173, ,Male,IND airtel,25-02-2016
2174,11/15/1993,male,!dea,25-02-2016
2175,01-01-1998,male,BSNL Mobile,25-02-2016
2176,NULL,NULL,Vodafone IN,25-02-2016
2177,NULL,NULL,Airtel,25-02-2016
2178,NULL,NULL,Reliance,25-02-2016
2179,NULL,NULL,,25-02-2016
2180, ,Male,!dea,25-02-2016
2181,NULL,NULL,Vodafone IN,25-02-2016
2182, ,Male,Vodafone.de,25-02-2016
2183,NULL,NULL,airtel,25-02-2016
2184, ,Male,IND airtel,25-02-2016
2185,01-02-1961,male,TATA DOCOMO,25-02-2016
2186,NULL,NULL,airtel,25-02-2016
2187,02/23/1999,male,AIRCEL,25-02-2016
2188,NULL,NULL,CellOne,25-02-2016
2189,NULL,NULL,,25-02-2016
2190,NULL,NULL,Idea,25-02-2016
2191,NULL,NULL,Vodafone IN,25-02-2016
2192,NULL,NULL,IND airtel,25-02-2016
2193,NULL,NULL,TATA DOCOMO,25-02-2016
2194,03/16/1992,male,Vodafone.de,25-02-2016
2195, ,Male,Idea Cellular,25-02-2016
2196,NULL,NULL,Vodafone IN,25-02-2016
2197,NULL,NULL,airtel,25-02-2016
2198,03-02-1994,male,Vodafone IN,25-02-2016
2199,NULL,NULL,!dea,25-02-2016
2200,NULL,NULL,VODAFONE IN,25-02-2016
2201,NULL,NULL,,25-02-2016
2202, ,Male,Vodafone IN,25-02-2016
2203,NULL,NULL,Airtel,25-02-2016
2204,NULL,NULL,CELLONE,25-02-2016
2205,NULL,NULL,40473,25-02-2016
2206,NULL,NULL,Aircel,25-02-2016
2207,NULL,NULL,Aircel,25-02-2016
2208,08/30/1995,male,IDEA,25-02-2016
2209,06/15/1996,male,Airtel,25-02-2016
2210,07/28/1995,male,Airtel,25-02-2016
2211,NULL,NULL,Vodafone IN,25-02-2016
2212, ,Male,AIRCEL,25-02-2016
2213,02-01-1993,female,Vodafone IN,25-02-2016
2214,NULL,NULL,TATA DOCOMO,25-02-2016
2215,NULL,NULL,BSNL Mobile,25-02-2016
2216,NULL,NULL,Aircel,25-02-2016
2217, ,Male,Aircel,25-02-2016
2218,08-01-2000,male,Aircel,25-02-2016
2219, ,Male,,25-02-2016
2220,NULL,NULL,IND airtel,25-02-2016
2221,08-09-1995,male,airtel,25-02-2016
2222, ,Male,Vodafone IN,25-02-2016
2223,02/16/1998,male,Vodafone IN,26-02-2016
2224,NULL,NULL,IDEA,26-02-2016
2225, ,Male,TATA DOCOMO,26-02-2016
2226,NULL,NULL,Dolphin,26-02-2016
2227,NULL,NULL,Aircel,26-02-2016
2228,NULL,NULL,IND airtel,26-02-2016
2229,02/23/1994,male,Vodafone IN,26-02-2016
2230,12/17/1977,male,VODAFONE IN,26-02-2016
2231,NULL,NULL,Vodafone IN,26-02-2016
2232,12/28/1991,male,Reliance,26-02-2016
2233,NULL,NULL,airtel,26-02-2016
2234,NULL,NULL,TATA DOCOMO,26-02-2016
2235,NULL,NULL,BSNL MOBILE,26-02-2016
2236, ,Male,Airtel,26-02-2016
2237,NULL,NULL,AirTel,26-02-2016
2238,NULL,NULL,Airtel,26-02-2016
2239, ,Male,!DEA-H,26-02-2016
2240,NULL,NULL,Airtel,26-02-2016
2241,NULL,NULL,Reliance,26-02-2016
2242,05/25/1996,male,TATA DOCOMO,26-02-2016
2243,NULL,NULL,,26-02-2016
2244,NULL,NULL,IDEA,26-02-2016
2245,NULL,NULL,!dea,27-02-2016
2246,,male,airtel,27-02-2016
2247,NULL,NULL,Reliance,27-02-2016
2248,04/13/1991,male,Vodafone IN,27-02-2016
2249, ,Male,IND airtel,27-02-2016
2250,09-08-1988,male,AirTel,28-02-2016
2251, ,Male,VODAFONE IN,28-02-2016
2252, ,Male,,28-02-2016
2253,12/22/1988,male,Vodafone IN,28-02-2016
2254,02/25/1976,male,Vodafone IN,29-02-2016
2255,NULL,NULL,BSNL,29-02-2016
2256,03-03-1983,male,!DEA-H,29-02-2016
2257,06/21/1984,male,BSNL MOBILE,29-02-2016
2258, ,Male,IDEA,01-03-2016
2259,12-02-1960,male,Airtel,01-03-2016
2260,12/15/1976,female,Boost Mobile,02-03-2016
2261,NULL,NULL,Vodafone,02-03-2016
2262, ,Female,IN-DOLPHIN,02-03-2016
2263,NULL,NULL,IDEA,03-03-2016
2264,12-01-1992,male,TATA DOCOMO,03-03-2016
2265,10-06-1991,female,AIRCEL,03-03-2016
2266,NULL,NULL,Vodafone,03-03-2016
2267,NULL,NULL,IND airtel,03-03-2016
2268,08-10-1984,male,airtel,03-03-2016
2269, ,Male,airtel,03-03-2016
2270,04-10-1992,male,Idea,04-03-2016
2271, ,Male,Idea,04-03-2016
2272, ,Male,IND airtel,04-03-2016
2273, ,Female,!dea,04-03-2016
2274,NULL,NULL,!dea,04-03-2016
2275,NULL,NULL,Reliance,04-03-2016
2276, ,Female,VODAFONE IN,05-03-2016
2277, ,Male,Vodafone IN,05-03-2016
2278,07/13/1989,male,Reliance,05-03-2016
2279, ,Male,airtel,05-03-2016
2280,01/21/1972,male,Vodafone IN,06-03-2016
2281,NULL,NULL,Aircel,06-03-2016
2282,09/15/1990,male,airtel,06-03-2016
2283,01-04-1993,male,VODAFONE IN,06-03-2016
2284,NULL,NULL,Vodafone IN,07-03-2016
2285,NULL,NULL,AirTel,07-03-2016
2286,10-11-1993,female,Airtel,07-03-2016
2287, ,Male,Idea,07-03-2016
2288,NULL,NULL,airtel,07-03-2016
2289,NULL,NULL,Vodafone IN,08-03-2016
2290, ,Male,VODAFONE IN,08-03-2016
2291, ,Male,Vodafone IN,08-03-2016
2292,NULL,NULL,Airtel,08-03-2016
2293,10-01-1973,male,Verizon Wireless,08-03-2016
2294,NULL,NULL,TATA DOCOMO,09-03-2016
2295,05-10-1990,male,airtel,10-03-2016
2296,05-04-1976,female,Vodafone IN,10-03-2016
2297,NULL,NULL,AIRCEL,10-03-2016
2298, ,Female,Airtel,10-03-2016
2299,12/15/1975,female,T-Mobile,10-03-2016
2300, ,Male,VODAFONE IN,11-03-2016
2301, ,Male,VODAFONE IN,11-03-2016
2302, ,Female,VODAFONEIN,11-03-2016
2303,03-01-1993,female,Vodafone IN,11-03-2016
2304,NULL,NULL,VODAFONE IN,11-03-2016
2305,06-05-1995,female,Vodafone,12-03-2016
2306,NULL,NULL,TATA DOCOMO,12-03-2016
2307, ,Male,airtel,12-03-2016
2308,NULL,NULL,VODAFONE IN,12-03-2016
2309,NULL,NULL,airtel,12-03-2016
2310,NULL,NULL,airtel,12-03-2016
2311,NULL,NULL,AIRCEL,12-03-2016
2312,05/18/1978,male,IDEA,12-03-2016
2313,10/21/1975,male,VODAFONE IN,12-03-2016
2314, ,Male,Vodafone In,12-03-2016
2315,NULL,NULL,Idea,13-03-2016
2316,NULL,NULL,Vodafone IN,13-03-2016
2317,31-01-2016,Female,CellOne,13-03-2016
2318, ,Male,Airtel,13-03-2016
2319,06/13/1986,male,Vodafone IN,13-03-2016
2320,10/15/1982,male,AT&T,13-03-2016
2321,NULL,NULL,Vodafone IN,14-03-2016
2322,06/15/1985,male,IND airtel,14-03-2016
2323,03-08-1991,male,BSNL,14-03-2016
2324,09-12-1984,male,VODAFONE IN,14-03-2016
2325, ,Male,Airtel,14-03-2016
2326,08/25/1985,female,airtel,14-03-2016
2327,09-08-1988,female,VODAFONE IN,14-03-2016
2328,10/26/1980,,Vodafone IN,15-03-2016
2329, ,Male,IDEA,15-03-2016
2330,NULL,NULL,BSNL Mobile,15-03-2016
2331,10/25/1993,female,airtel,15-03-2016
2332,07/14/1994,male,Reliance,15-03-2016
2333, ,Male,Vodafone IN,15-03-2016
2334,NULL,NULL,airtel,15-03-2016
2335, ,Male,!dea,15-03-2016
2336, ,Male,Vodafone IN,16-03-2016
2337,,male,Vodafone IN,16-03-2016
2338, ,Male,AirTel,16-03-2016
2339,0000/09/21,Male,Reliance,16-03-2016
2340,NULL,NULL,vodafone UK,16-03-2016
2341,02-09-1985,female,IND airtel,16-03-2016
2342,NULL,NULL,airtel,16-03-2016
2343,11-06-1969,female,Verizon Wireless,16-03-2016
2344,NULL,NULL,Vodafone IN,17-03-2016
2345,21-07-1989,Male,VODAFONE IN,17-03-2016
2346,NULL,NULL,Vodafone IN,17-03-2016
2347,NULL,NULL,AirTel,17-03-2016
2348,NULL,NULL,AirTel,17-03-2016
2349,19-10-1993,Female,IND airtel,18-03-2016
2350,01-07-1992,Female,Vodafone IN,19-03-2016
2351,08-11-1985,male,Idea,19-03-2016
2352,NULL,NULL,Reliance,20-03-2016
2353,29-11-1983,Male,VODAFONE IN,21-03-2016
2354,NULL,NULL,Vodafone In,21-03-2016
2355,12/30/1986,male,Vodafone IN,22-03-2016
2356,08/22/1997,female,VODAFONE IN,22-03-2016
2357,NULL,NULL,AIRCEL,23-03-2016
2358,10-04-1980,Male,airtel,23-03-2016
2359,NULL,NULL,Vodafone,24-03-2016
2360,NULL,NULL,,24-03-2016
2361,03-08-1992,Male,Vodafone IN,25-03-2016
2362,18-02-1991,Male,IND airtel,25-03-2016
2363,07/18/1988,male,VODAFONE IN,26-03-2016
2364,06-05-1992,male,Vodafone IN,26-03-2016
2365,NULL,NULL,Reliance,26-03-2016
2366,NULL,NULL,Vodafone IN,27-03-2016
2367,11-02-1980,male,VODAFONE IN,28-03-2016
2368,NULL,NULL,Jio 4G,28-03-2016
2369,NULL,NULL,Vodafone IN,28-03-2016
2370,NULL,NULL,Vodafone IN,28-03-2016
2371,10-09-1994,male,Aircel,28-03-2016
2372,01-01-1990,Male,AirTel,28-03-2016
2373,19-06-1984,Male,VODAFONE IN,29-03-2016
2374,04-01-1983,female,!dea,29-03-2016
2375,NULL,NULL,airtel,29-03-2016
2376,15-04-1989,Male,Airtel,30-03-2016
2377,NULL,NULL,TATA DOCOMO,30-03-2016
2378,02-09-1990,male,Reliance,30-03-2016
2379,01-02-1985,female,Vodafone IN,30-03-2016
2380,NULL,NULL,airtel,30-03-2016
2381,09-01-1984,male,Vodafone IN,30-03-2016
2382,01-08-1975,female,IDEA,31-03-2016
2383,NULL,NULL,Aircel Kolkata,31-03-2016
2384,23-08-1999,Male,Airtel,31-03-2016
2385,10/19/2001,male,airtel,01-04-2016
2386,NULL,NULL,TATA DOCOMO,02-04-2016
2387,10-03-1995,Male,Vodafone IN,02-04-2016
2388,05/29/1992,male,AirTel,03-04-2016
2389,0000/02/02,Male,airtel,03-04-2016
2390,02/20/1986,male,airtel,04-04-2016
2391,NULL,NULL,!dea,04-04-2016
2392,17-05-1977,Male,VODAFONE IN,05-04-2016
2393,NULL,NULL,airtel,05-04-2016
2394,NULL,NULL,Telenor,06-04-2016
2395,20-08-1996,Male,,06-04-2016
2396,01/15/1978,male,VODAFONE IN,08-04-2016
2397,NULL,NULL,airtel,08-04-2016
2398,NULL,NULL,airtel,08-04-2016
2399,NULL,NULL,IND airtel,09-04-2016
2400,NULL,NULL,Reliance,09-04-2016
2401,12/20/1993,male,Reliance,09-04-2016
2402,NULL,NULL,AIRCEL,10-04-2016
2403,NULL,NULL,IDEA A.P.,11-04-2016
2404,17-05-1985,Male,Vodafone IN,12-04-2016
2405,12/17/2001,male,VODAFONE IN,13-04-2016
2406,NULL,NULL,Vodafone,13-04-2016
2407,NULL,NULL,Vodafone IN,13-04-2016
